,Districs,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
406,Mampang Prapatan,-6.25087775,106.8230214656312,Dunkin',-6.241120703586275,106.82561295432818,Donut Shop
407,Mampang Prapatan,-6.25087775,106.8230214656312,"Warung Nagih ""Roti Bakar""",-6.240207644515117,106.82210930671579,Snack Place
408,Mampang Prapatan,-6.25087775,106.8230214656312,Zenith Photography,-6.258548509876097,106.8206463759986,Camera Store
409,Mampang Prapatan,-6.25087775,106.8230214656312,Papa Tom Yam Semanggi,-6.251160191833763,106.81441838249903,Thai Restaurant
410,Mampang Prapatan,-6.25087775,106.8230214656312,Mie aceh keumala,-6.254215235118185,106.83254975363373,Noodle House
411,Mampang Prapatan,-6.25087775,106.8230214656312,Kelurahan Tegal Parang,-6.250264529323023,106.83384038015359,Capitol Building
412,Pancoran,-6.2580853,106.84273263156662,Sate Khas Senayan,-6.252984851450887,106.84262623201548,Indonesian Restaurant
413,Pancoran,-6.2580853,106.84273263156662,Lontong Sayur Kalibata,-6.255600990026926,106.84414610121404,Asian Restaurant
414,Pancoran,-6.2580853,106.84273263156662,"RDJ INDONESIA (DJ School, DJ Studio, Event Organizer, UDG Authorized Dealer & DJ Label)",-6.253392079912285,106.83991909951864,Music Venue
415,Pancoran,-6.2580853,106.84273263156662,Holland Bakery,-6.262046543150348,106.84326286313191,Bakery
416,Pancoran,-6.2580853,106.84273263156662,Slank Residence,-6.255279601451085,106.84281349182129,Music Venue
417,Pancoran,-6.2580853,106.84273263156662,Duren Tiga Selatan,-6.258841906498453,106.83589285000541,Arcade
418,Pancoran,-6.2580853,106.84273263156662,Super Indo,-6.253016210071208,106.84271835153096,Supermarket
419,Pancoran,-6.2580853,106.84273263156662,Bangi Kopi Pasar Minggu,-6.265235338727648,106.8441846998283,Coffee Shop
420,Pancoran,-6.2580853,106.84273263156662,Warung Arbaya,-6.2552156,106.84639,Food Court
421,Pancoran,-6.2580853,106.84273263156662,Mie Aceh Jaly Jaly,-6.250928175237112,106.84268482676401,Acehnese Restaurant
422,Pancoran,-6.2580853,106.84273263156662,Sate Kambing Ibu Yanti,-6.253544122963486,106.84069119497953,Steakhouse
423,Pancoran,-6.2580853,106.84273263156662,Starbucks,-6.256712741098695,106.85221057167665,Coffee Shop
424,Pancoran,-6.2580853,106.84273263156662,Crooz Store,-6.253577659434425,106.83749399689083,Clothing Store
425,Pancoran,-6.2580853,106.84273263156662,Pusat Kuliner Jajan Makan TMP Kalibata,-6.255464081008418,106.84707304404581,Street Food Gathering
426,Pancoran,-6.2580853,106.84273263156662,Indomaret,-6.251651,106.849841,Convenience Store
427,Pancoran,-6.2580853,106.84273263156662,BooKopi,-6.256439793144661,106.85133066540402,Café
428,Pancoran,-6.2580853,106.84273263156662,Roti Bakar Eddy,-6.2518412,106.8427309,Food Stand
429,Pancoran,-6.2580853,106.84273263156662,Andakar Steak (Aneka Daging Bakar),-6.25349863628138,106.83952720799492,Steakhouse
430,Pancoran,-6.2580853,106.84273263156662,Bakso Apotek Kharisma Utama,-6.26255,106.84307,Noodle House
431,Pancoran,-6.2580853,106.84273263156662,PappaJack Kopitiam,-6.256319060117068,106.85277022788796,Asian Restaurant
432,Pancoran,-6.2580853,106.84273263156662,Sate Kambing Ibu Yanti,-6.2536639977400705,106.83977505214918,Food Truck
433,Pancoran,-6.2580853,106.84273263156662,Klinik Salon Aura & Spa Jeng Ana,-6.259249111862403,106.84935152042237,Spa
434,Pancoran,-6.2580853,106.84273263156662,Restoran Datuk Padang,-6.249829863295785,106.842866380564,Padangnese Restaurant
435,Pancoran,-6.2580853,106.84273263156662,Raja DimSum STEKPI Kalibata,-6.252389142318708,106.8495814057423,Dim Sum Restaurant
436,Pancoran,-6.2580853,106.84273263156662,"Rumah Makan Padang ""Minang Raya""",-6.2534997412322975,106.84204524935534,Restaurant
437,Pancoran,-6.2580853,106.84273263156662,Nasi Kambing Abah Condet Cab. Kalibata City,-6.25701889832836,106.85299898190885,Middle Eastern Restaurant
438,Pancoran,-6.2580853,106.84273263156662,Farmers 99 Market,-6.256591389861985,106.85223340988159,Supermarket
439,Pancoran,-6.2580853,106.84273263156662,Roti Comel Cadbury - Pancoran,-6.25017241938166,106.84272516053595,Indonesian Restaurant
440,Pancoran,-6.2580853,106.84273263156662,Warung Kopi Phoenam (Kalibata),-6.257314689604173,106.85208519034302,Coffee Shop
441,Pancoran,-6.2580853,106.84273263156662,Kopi Pancong,-6.256730901472359,106.8531084642804,Coffee Shop
442,Pancoran,-6.2580853,106.84273263156662,Sentra Durian Kalibata,-6.255559,106.85053,Street Food Gathering
443,Pancoran,-6.2580853,106.84273263156662,McDonald's,-6.2502136,106.842865,Fast Food Restaurant
444,Pancoran,-6.2580853,106.84273263156662,Neo Milk Bar,-6.264427785599391,106.84363555329627,Café
445,Pancoran,-6.2580853,106.84273263156662,Domino's Pizza Kalibata City,-6.256262207436507,106.85214989616534,Pizza Place
446,Pancoran,-6.2580853,106.84273263156662,Bebek Jumbo,-6.253796155697485,106.8427366844721,Javanese Restaurant
447,Pancoran,-6.2580853,106.84273263156662,Kalibata City Square,-6.2565292380296125,106.85215769807678,Shopping Mall
448,Pancoran,-6.2580853,106.84273263156662,Indomaret Kalibata Indah,-6.262751493996915,106.85208575781893,Convenience Store
449,Pancoran,-6.2580853,106.84273263156662,Pizza Hut,-6.267168529002703,106.84455171172505,Pizza Place
450,Pancoran,-6.2580853,106.84273263156662,Chatime,-6.256949607588901,106.85228311086479,Bubble Tea Shop
451,Pancoran,-6.2580853,106.84273263156662,KFC,-6.256978054243353,106.85307745799491,Fast Food Restaurant
452,Pancoran,-6.2580853,106.84273263156662,Swimming Pool,-6.2570724,106.8504,Pool
453,Pancoran,-6.2580853,106.84273263156662,Upnormal Coffee Roasters,-6.256372114111599,106.85174640143991,Coffee Shop
454,Pancoran,-6.2580853,106.84273263156662,Phoenam Cafe,-6.256269613737776,106.85223163994476,Coffee Shop
455,Pancoran,-6.2580853,106.84273263156662,Ajwad Arabian Cuisine,-6.2563248202984765,106.85241174379225,Middle Eastern Restaurant
456,Pancoran,-6.2580853,106.84273263156662,Top Mie MM,-6.2622970978852255,106.84534549713135,Asian Restaurant
457,Pancoran,-6.2580853,106.84273263156662,Gramedia,-6.25638972170529,106.85316032436953,Bookstore
458,Pancoran,-6.2580853,106.84273263156662,Bakmi JogJa Jape Methe',-6.261806516093185,106.84347867965698,Noodle House
459,Pancoran,-6.2580853,106.84273263156662,Pecel Pincuk Kalibata,-6.255357580767697,106.84825330175245,Indonesian Restaurant
460,Pancoran,-6.2580853,106.84273263156662,Indomaret,-6.25617,106.853292,Convenience Store
461,Pancoran,-6.2580853,106.84273263156662,Amaris Hotel Pancoran,-6.247506890013506,106.8428335044236,Hotel
462,Pancoran,-6.2580853,106.84273263156662,Universitas Trilogi,-6.253209692203039,106.8494840495932,University
463,Pancoran,-6.2580853,106.84273263156662,Diva Family Karaoke,-6.256820634878699,106.85272815732162,Karaoke Bar
464,Pancoran,-6.2580853,106.84273263156662,Coffee Toffee,-6.256236276832764,106.8531084642804,Coffee Shop
465,Pancoran,-6.2580853,106.84273263156662,Alfamart,-6.249409589361589,106.84867088758695,Convenience Store
466,Pancoran,-6.2580853,106.84273263156662,Stasiun Pasar Minggu Baru,-6.2630037942707775,106.8516736731739,Train Station
467,Pancoran,-6.2580853,106.84273263156662,Imanuel Digital Foto Studio & Lab,-6.266122199354376,106.8442346454449,Photography Studio
468,Pancoran,-6.2580853,106.84273263156662,Circle K,-6.2535156211153815,106.83751120443175,Convenience Store
469,Pancoran,-6.2580853,106.84273263156662,Lontong Setan,-6.257248104366443,106.85103407041952,Food Truck
470,Pancoran,-6.2580853,106.84273263156662,Wellen Print (PT. Wellen Brothers),-6.252355174345578,106.84258519582002,Arts & Crafts Store
471,Pancoran,-6.2580853,106.84273263156662,Pempek Pak Raden,-6.267107064109585,106.84496394990528,Indonesian Restaurant
472,Pancoran,-6.2580853,106.84273263156662,Teras Quliner,-6.256994444262734,106.85303433175862,Food Court
473,Pancoran,-6.2580853,106.84273263156662,Alfamart,-6.251735797308321,106.8500550105663,Convenience Store
474,Pancoran,-6.2580853,106.84273263156662,Eureka Bookstore,-6.2612071130636755,106.84313618130004,Bookstore
475,Pancoran,-6.2580853,106.84273263156662,Crooz Shophouse,-6.253399154670251,106.83749335403013,Clothing Store
476,Pancoran,-6.2580853,106.84273263156662,Roti Bakar Eddy,-6.267976758838802,106.84581935841952,Indonesian Restaurant
477,Pancoran,-6.2580853,106.84273263156662,AS Futsal,-6.259333451211074,106.8514618122001,Soccer Field
478,Pasar Minggu,-6.29194985,106.82783467957539,Brownfox Waffle & Coffee,-6.288937082625053,106.82461357881385,Café
479,Pasar Minggu,-6.29194985,106.82783467957539,SPBU Pertamina,-6.296048782656278,106.82525497952008,Gas Station
480,Pasar Minggu,-6.29194985,106.82783467957539,Caswell's Coffee Ampera Raya,-6.289323695209461,106.81770955926757,Coffee Shop
481,Pasar Minggu,-6.29194985,106.82783467957539,Starbucks,-6.298042051598134,106.8297063680704,Coffee Shop
482,Pasar Minggu,-6.29194985,106.82783467957539,Gaban Music Studio,-6.286558583852291,106.83182589599645,Music Store
483,Pasar Minggu,-6.29194985,106.82783467957539,Hoka Hoka Bento 24 hrs,-6.286079196416803,106.82980411493031,Japanese Restaurant
484,Pasar Minggu,-6.29194985,106.82783467957539,Soto Babat Barokah,-6.2927274867348295,106.82284724367344,Soup Place
485,Pasar Minggu,-6.29194985,106.82783467957539,Bubur Ayam Sinar Garut,-6.28601468575862,106.83063111263762,Food Truck
486,Pasar Minggu,-6.29194985,106.82783467957539,"Bakso Kota Cak Man, Pasar Minggu",-6.28602,106.834,Fast Food Restaurant
487,Pasar Minggu,-6.29194985,106.82783467957539,Alfamart Kebagusan,-6.302312085897224,106.82650566101074,Convenience Store
488,Pasar Minggu,-6.29194985,106.82783467957539,Cheese Cake Factory,-6.290031953572603,106.81779920333511,American Restaurant
489,Pasar Minggu,-6.29194985,106.82783467957539,Roti Bakar 'SEDAP MALAM',-6.292184127539744,106.82316499724865,Food & Drink Shop
490,Pasar Minggu,-6.29194985,106.82783467957539,Bebek Kartika,-6.300996023777292,106.83119888382218,Indonesian Restaurant
491,Pasar Minggu,-6.29194985,106.82783467957539,Warung Betawie Haji Muhayar,-6.28842623293103,106.82498929549747,Indonesian Restaurant
492,Pasar Minggu,-6.29194985,106.82783467957539,Coto Makassar - Sop Konro Daeng Memang,-6.290000331902192,106.81794961947301,Restaurant
493,Pasar Minggu,-6.29194985,106.82783467957539,Pondok Selera Ragunan,-6.292332143426109,106.82314392359729,Food Truck
494,Pasar Minggu,-6.29194985,106.82783467957539,Bumi Perkemahan Ragunan,-6.29574485564396,106.82006447478157,Campground
495,Pasar Minggu,-6.29194985,106.82783467957539,Kedai Ina,-6.285715808963895,106.8291680048674,Breakfast Spot
496,Pasar Minggu,-6.29194985,106.82783467957539,Sop Kambing Ampera 18,-6.288341284707632,106.81852042734084,Indonesian Restaurant
497,Pasar Minggu,-6.29194985,106.82783467957539,Rumah Makan Sate Tegal Ibu Tri,-6.289410084266911,106.82463441188824,Asian Restaurant
498,Pasar Minggu,-6.29194985,106.82783467957539,Cerita Rasa Restaurant,-6.28946,106.81775,Indonesian Restaurant
499,Pasar Minggu,-6.29194985,106.82783467957539,Ampera Garden,-6.288921979394543,106.81790947419395,Food Court
500,Pasar Minggu,-6.29194985,106.82783467957539,Bakso Pak Min,-6.287177234256322,106.83727012420795,Asian Restaurant
501,Pasar Minggu,-6.29194985,106.82783467957539,Wendy's Arkadia,-6.301021061835358,106.83302797599474,Burger Joint
502,Pasar Minggu,-6.29194985,106.82783467957539,Bo Shin Myeong Ga Korean Restaurant,-6.2874763751137355,106.82550448523136,Korean Restaurant
503,Pasar Minggu,-6.29194985,106.82783467957539,Circle K,-6.286226060517453,106.81870672933177,Convenience Store
504,Pasar Minggu,-6.29194985,106.82783467957539,Mie Aceh Jaly-Jaly,-6.288453070208633,106.81838791629909,Asian Restaurant
505,Pasar Minggu,-6.29194985,106.82783467957539,Halte TransJakarta SMK 57,-6.2910971779178695,106.82355715856689,Bus Line
506,Pasar Minggu,-6.29194985,106.82783467957539,Indomaret,-6.287029043424172,106.8364965587821,Convenience Store
507,Pasar Minggu,-6.29194985,106.82783467957539,Circle K,-6.288964861566135,106.82472548802683,Convenience Store
508,Pasar Minggu,-6.29194985,106.82783467957539,Indomaret,-6.2987216979095555,106.83563805078455,Convenience Store
509,Pasar Minggu,-6.29194985,106.82783467957539,Delico - Bakery & Coffee,-6.301067001172665,106.83321718357197,Café
510,Pasar Minggu,-6.29194985,106.82783467957539,Coto Makasar Ampera,-6.290004986758012,106.81792090193473,Caribbean Restaurant
511,Pasar Minggu,-6.29194985,106.82783467957539,Bakmi Bangka Ragunan,-6.286085861807782,106.83062063689793,Asian Restaurant
512,Pasar Minggu,-6.29194985,106.82783467957539,Genki Restaurant - Arkadia,-6.301012916112251,106.83325460382328,Chinese Restaurant
513,Pasar Minggu,-6.29194985,106.82783467957539,SMAN 28 Jakarta,-6.285917211151082,106.83334012419738,High School
514,Pasar Minggu,-6.29194985,106.82783467957539,Hoka Hoka Bento,-6.286063986246172,106.8297259850722,Japanese Restaurant
515,Pasar Minggu,-6.29194985,106.82783467957539,SPBU Simatupang,-6.295864,106.825105,Noodle House
516,Pasar Minggu,-6.29194985,106.82783467957539,Circle K,-6.286197857945756,106.8307758126767,Convenience Store
517,Pasar Minggu,-6.29194985,106.82783467957539,Havenwood Service Apartment,-6.30055408956329,106.83171607347674,Hotel
518,Pasar Minggu,-6.29194985,106.82783467957539,Bakmi GM,-6.300728,106.833919,Noodle House
519,Pesanggrahan,-6.2554579,106.76311195320773,Kedai Roti Nogat,-6.2564235,106.76886,Bakery
520,Pesanggrahan,-6.2554579,106.76311195320773,Total Buah Segar,-6.260304,106.765783,Fruit & Vegetable Store
521,Pesanggrahan,-6.2554579,106.76311195320773,Pizza Hut Pesanggrahan,-6.2540304053617914,106.76450272894971,Pizza Place
522,Pesanggrahan,-6.2554579,106.76311195320773,"Resto Padang ""Sederhana""",-6.257793751422128,106.7679990544254,Indonesian Restaurant
523,Pesanggrahan,-6.2554579,106.76311195320773,Restoran Putra Minang,-6.248879,106.756628,Indonesian Restaurant
524,Pesanggrahan,-6.2554579,106.76311195320773,RM BEBEK RENON,-6.256404850944481,106.76844581909077,Diner
525,Pesanggrahan,-6.2554579,106.76311195320773,Shabu Hachi,-6.2586489557567795,106.76800040385986,Shabu-Shabu Restaurant
526,Pesanggrahan,-6.2554579,106.76311195320773,Puri Purwogiri,-6.265666584622682,106.76395514255896,Indonesian Restaurant
527,Pesanggrahan,-6.2554579,106.76311195320773,Majestyk,-6.262891858913178,106.76655328551624,Bakery
528,Pesanggrahan,-6.2554579,106.76311195320773,Pizza Hut,-6.262838923782955,106.76640288514037,Pizza Place
529,Pesanggrahan,-6.2554579,106.76311195320773,MY STUDIO - RENTAL STUDIOS,-6.258336134927652,106.76687479439474,Art Gallery
530,Pesanggrahan,-6.2554579,106.76311195320773,Kopi Menantu,-6.263556195650319,106.7568651477219,Coffee Shop
531,Pesanggrahan,-6.2554579,106.76311195320773,Soto Kudus Blok M,-6.263198358179728,106.76629070259557,Soup Place
532,Pesanggrahan,-6.2554579,106.76311195320773,Carburator Springs,-6.264151162256362,106.76700964477492,Steakhouse
533,Pesanggrahan,-6.2554579,106.76311195320773,Tahu Campur Cak Trisno,-6.258614579754361,106.75908266884065,Food Truck
534,Pesanggrahan,-6.2554579,106.76311195320773,Richeese Factory,-6.263694325876308,106.76643565141899,Fried Chicken Joint
535,Pesanggrahan,-6.2554579,106.76311195320773,Pizza Hut,-6.2626509002962125,106.76608096463606,Pizza Place
536,Pesanggrahan,-6.2554579,106.76311195320773,Nasi Goreng Muncul Malam,-6.263128307574942,106.76648533866712,Asian Restaurant
537,Pesanggrahan,-6.2554579,106.76311195320773,Sate & Tongseng Kambing Pak Budi,-6.26353015662012,106.76636788506478,Indonesian Restaurant
538,Pesanggrahan,-6.2554579,106.76311195320773,Bakso joko,-6.259194770532184,106.767757132282,Noodle House
539,Pesanggrahan,-6.2554579,106.76311195320773,Jl. Raya Kodam Bintaro,-6.259999439656171,106.75748816333363,Arcade
540,Pesanggrahan,-6.2554579,106.76311195320773,Tahu Tek Arteri Pondok Indah,-6.255470209496699,106.77387438697603,Food Truck
541,Pesanggrahan,-6.2554579,106.76311195320773,Papa's Kitchen,-6.2646569876857034,106.76626067686561,Burger Joint
542,Pesanggrahan,-6.2554579,106.76311195320773,Tanah Kusir,-6.253137694334687,106.76961187541659,Café
543,Pesanggrahan,-6.2554579,106.76311195320773,Lawson,-6.253049080803319,106.7732014339661,Convenience Store
544,Pesanggrahan,-6.2554579,106.76311195320773,Diva karaoke,-6.263680971672205,106.76617338656276,Music Venue
545,Pesanggrahan,-6.2554579,106.76311195320773,Mang Kabayan,-6.265168497384571,106.76568670468014,Indonesian Restaurant
546,Pesanggrahan,-6.2554579,106.76311195320773,Sederhana Bintaro,-6.263899031011483,106.76624570083587,Restaurant
547,Pesanggrahan,-6.2554579,106.76311195320773,Remedial Coffee,-6.260243,106.769339,Café
548,Pesanggrahan,-6.2554579,106.76311195320773,Daily Gym,-6.249781068205358,106.75670963408255,Gym
549,Pesanggrahan,-6.2554579,106.76311195320773,komplek kodam bintaro,-6.255060690252697,106.75410047700457,Burger Joint
550,Pesanggrahan,-6.2554579,106.76311195320773,Ampera 2 Tak,-6.262926696667379,106.76635986125419,Indonesian Restaurant
551,Setiabudi,-6.22170605,106.82630769589983,Fillmore Coffee,-6.220314450761736,106.82356145176583,Coffee Shop
552,Setiabudi,-6.22170605,106.82630769589983,Arts Café by Raffles,-6.224594009772459,106.82437136421416,Buffet
553,Setiabudi,-6.22170605,106.82630769589983,Raffles Hotel Jakarta,-6.224317458328786,106.82360150377428,Hotel
554,Setiabudi,-6.22170605,106.82630769589983,Ciputra Artpreneur,-6.224024581609949,106.82335883484755,Performing Arts Venue
555,Setiabudi,-6.22170605,106.82630769589983,Meimo Masakan Manado,-6.223933839312763,106.82652654314624,Asian Restaurant
556,Setiabudi,-6.22170605,106.82630769589983,Lotte Shopping Avenue XXI,-6.223925842538734,106.82312955547748,Multiplex
557,Setiabudi,-6.22170605,106.82630769589983,The Ice Palace Lotte Shopping Avenue,-6.223805468448852,106.82336447485694,Concert Hall
558,Setiabudi,-6.22170605,106.82630769589983,Grom,-6.223671,106.823471,Ice Cream Shop
559,Setiabudi,-6.22170605,106.82630769589983,Fitness First Platinum,-6.223678781264096,106.82344840623693,Gym / Fitness Center
560,Setiabudi,-6.22170605,106.82630769589983,Starbucks,-6.223752364546803,106.82312629211083,Coffee Shop
561,Setiabudi,-6.22170605,106.82630769589983,Ayaka Suites,-6.220595053808627,106.82412629181246,Hotel
562,Setiabudi,-6.22170605,106.82630769589983,Indomaret,-6.221226430477833,106.82698100083702,Convenience Store
563,Setiabudi,-6.22170605,106.82630769589983,Lotte Shopping Avenue,-6.224043740445771,106.82342915206371,Shopping Mall
564,Setiabudi,-6.22170605,106.82630769589983,UNIQLO (ユニクロ) (UNIQLO),-6.224508567061973,106.82338882173087,Clothing Store
565,Setiabudi,-6.22170605,106.82630769589983,The Holyribs,-6.224819590207318,106.82332992553711,BBQ Joint
566,Setiabudi,-6.22170605,106.82630769589983,Auntie Anne's,-6.223702822084581,106.82342642294975,Snack Place
567,Setiabudi,-6.22170605,106.82630769589983,Gonzo's Tex Mex Grill,-6.224435928087299,106.82270181483774,Mexican Restaurant
568,Setiabudi,-6.22170605,106.82630769589983,Oriental Reflexology,-6.22384173506177,106.82610710228316,Spa
569,Setiabudi,-6.22170605,106.82630769589983,Sate Khas Senayan,-6.224864076871153,106.83010825875854,Javanese Restaurant
570,Setiabudi,-6.22170605,106.82630769589983,Outback Steakhouse,-6.224905644609706,106.82899911692981,Steakhouse
571,Setiabudi,-6.22170605,106.82630769589983,JW Marriott Hotel Jakarta,-6.2272498,106.8273196,Hotel
572,Setiabudi,-6.22170605,106.82630769589983,pokenbir,-6.216982258132307,106.83015716002771,BBQ Joint
573,Setiabudi,-6.22170605,106.82630769589983,Ranch Market,-6.224363961033562,106.82264525083417,Supermarket
574,Setiabudi,-6.22170605,106.82630769589983,Starbucks,-6.22413597596651,106.82242030435437,Coffee Shop
575,Setiabudi,-6.22170605,106.82630769589983,the leaf loaf,-6.222964,106.826184,Salad Place
576,Setiabudi,-6.22170605,106.82630769589983,The Ritz-Carlton Jakarta Mega Kuningan,-6.228547197110856,106.82715475559235,Hotel
577,Setiabudi,-6.22170605,106.82630769589983,Loewy,-6.227236031304175,106.82608685959,Bistro
578,Setiabudi,-6.22170605,106.82630769589983,Fraser Place Setiabudi,-6.215667,106.82945,Hotel
579,Setiabudi,-6.22170605,106.82630769589983,Bakso Solo Samrat,-6.222548790865089,106.82154714662693,Indonesian Meatball Place
580,Setiabudi,-6.22170605,106.82630769589983,All Fresh,-6.224085037799534,106.82714038427092,Fruit & Vegetable Store
581,Setiabudi,-6.22170605,106.82630769589983,Carl's Jr.,-6.219847487912795,106.83334828819707,Fast Food Restaurant
582,Setiabudi,-6.22170605,106.82630769589983,Club Lounge,-6.228637853887636,106.82717084884644,Lounge
583,Setiabudi,-6.22170605,106.82630769589983,Sushi Tei,-6.224690497685055,106.82360775791,Sushi Restaurant
584,Setiabudi,-6.22170605,106.82630769589983,Caribou Coffee,-6.219847468061142,106.83342885242747,Coffee Shop
585,Setiabudi,-6.22170605,106.82630769589983,Ruth's Chris Steakhouse,-6.223902261837927,106.82449581342759,Steakhouse
586,Setiabudi,-6.22170605,106.82630769589983,Art & Culture LOTTE SHOPPING AVENUE,-6.224904914838601,106.82378053665161,Performing Arts Venue
587,Setiabudi,-6.22170605,106.82630769589983,Warung Léko,-6.224494122493738,106.82927225963618,Javanese Restaurant
588,Setiabudi,-6.22170605,106.82630769589983,Saigon Delight,-6.227737778719069,106.82504524233022,Vietnamese Restaurant
589,Setiabudi,-6.22170605,106.82630769589983,Hanamasa,-6.223957865969866,106.82720732532142,Japanese Restaurant
590,Setiabudi,-6.22170605,106.82630769589983,Lucky Cat Coffee & Kitchen,-6.221703237484325,106.83349504367631,Coffee Shop
591,Setiabudi,-6.22170605,106.82630769589983,Caffe Bene,-6.223697889971823,106.82341912858782,Coffee Shop
592,Setiabudi,-6.22170605,106.82630769589983,Starbucks,-6.220910681771021,106.83248442748199,Coffee Shop
593,Setiabudi,-6.22170605,106.82630769589983,The Westin Jakarta,-6.224022708319269,106.83383301719664,Hotel
594,Setiabudi,-6.22170605,106.82630769589983,BASQUE Bar de Tapas,-6.2280188704836,106.82531539048796,Spanish Restaurant
595,Setiabudi,-6.22170605,106.82630769589983,Seribu Rasa,-6.22583485204903,106.82341191687996,Indonesian Restaurant
596,Setiabudi,-6.22170605,106.82630769589983,Safe House,-6.228174101313982,106.82752625135961,Lounge
597,Setiabudi,-6.22170605,106.82630769589983,Food Avenue,-6.224829560673174,106.82382093281468,Food Court
598,Setiabudi,-6.22170605,106.82630769589983,J.Sparrow's Bar & Grill,-6.228229921027978,106.82565832991918,Modern European Restaurant
599,Setiabudi,-6.22170605,106.82630769589983,Sailendra Restaurant,-6.2270166950460695,106.82699918746947,Buffet
600,Setiabudi,-6.22170605,106.82630769589983,Starbucks,-6.225098688522943,106.8294399857911,Coffee Shop
601,Setiabudi,-6.22170605,106.82630769589983,Citadines Rasuna Jakarta,-6.21938445973599,106.83209432936471,Hotel
602,Setiabudi,-6.22170605,106.82630769589983,大戸屋 Ootoya,-6.224371635665685,106.82363033294678,Japanese Restaurant
603,Setiabudi,-6.22170605,106.82630769589983,Bebek Kuningan,-6.221708760352391,106.83336865649945,Asian Restaurant
604,Setiabudi,-6.22170605,106.82630769589983,Bakmi GM,-6.224220110907356,106.8263060297056,Noodle House
605,Setiabudi,-6.22170605,106.82630769589983,Kokuo Eastern Reflexiology,-6.223528656546122,106.82279203237609,Massage Studio
606,Setiabudi,-6.22170605,106.82630769589983,Starbucks,-6.226176464414236,106.83214110463364,Coffee Shop
607,Setiabudi,-6.22170605,106.82630769589983,THE GOODS DEPT• POP-UP CAFE,-6.225533149581374,106.82335972387042,Café
608,Setiabudi,-6.22170605,106.82630769589983,Bluegrass Bar & Grill,-6.219456372343262,106.83436519174951,Bar
609,Setiabudi,-6.22170605,106.82630769589983,XL Center LOVE,-6.225497737573571,106.82342380212765,Mobile Phone Shop
610,Setiabudi,-6.22170605,106.82630769589983,Noodle King,-6.224377628644509,106.82373047396037,Korean Restaurant
611,Setiabudi,-6.22170605,106.82630769589983,JS Luwansa Hotel & Convention Center,-6.223227770252114,106.83283783927233,Hotel
612,Setiabudi,-6.22170605,106.82630769589983,Kuningan City XXI,-6.224712934398723,106.82944536209106,Multiplex
613,Setiabudi,-6.22170605,106.82630769589983,Asuka,-6.227070022719159,106.82717084884644,Japanese Restaurant
614,Setiabudi,-6.22170605,106.82630769589983,Starbucks,-6.2182663233602415,106.81850290972848,Coffee Shop
615,Setiabudi,-6.22170605,106.82630769589983,Decanter Wine House,-6.216386022056447,106.83107497752523,Wine Bar
616,Setiabudi,-6.22170605,106.82630769589983,BACCO Wine Culture,-6.223656410692026,106.82336612806532,Wine Bar
617,Setiabudi,-6.22170605,106.82630769589983,Wake Cup Coffee Shop,-6.227751019430525,106.82503908150034,Coffee Shop
618,Setiabudi,-6.22170605,106.82630769589983,Angel-in-us Coffee,-6.224556004007249,106.82261316767351,Coffee Shop
619,Setiabudi,-6.22170605,106.82630769589983,Lotte Department Store,-6.225727640210735,106.82339562131783,Department Store
620,Setiabudi,-6.22170605,106.82630769589983,Pizza Barboni,-6.221866885784979,106.83285089003114,Pizza Place
621,Setiabudi,-6.22170605,106.82630769589983,Warunk Upnormal,-6.221716846198391,106.83254255210626,Café
622,Setiabudi,-6.22170605,106.82630769589983,Crossfit 6221,-6.227697535591339,106.8251885698585,Gym
623,Setiabudi,-6.22170605,106.82630769589983,Kuningan City,-6.22470849214216,106.82940982871514,Shopping Mall
624,Setiabudi,-6.22170605,106.82630769589983,Food Colony,-6.221599831732492,106.83378711229922,Food Court
625,Setiabudi,-6.22170605,106.82630769589983,DRAGONFLY,-6.229915117252086,106.82012403622151,Nightclub
626,Setiabudi,-6.22170605,106.82630769589983,Swimming Pool,-6.228946283601135,106.8273763742073,Pool
627,Setiabudi,-6.22170605,106.82630769589983,Starbucks,-6.213224110326164,106.81990076222287,Coffee Shop
628,Setiabudi,-6.22170605,106.82630769589983,Kuningan City Water Lobby,-6.22488358368209,106.830333173275,Shopping Mall
629,Setiabudi,-6.22170605,106.82630769589983,The Executive Lounge,-6.227011362278468,106.82716012001038,Hotel Bar
630,Setiabudi,-6.22170605,106.82630769589983,DS HID | Lighting Specialist,-6.225599808866998,106.81922963223326,Automotive Shop
631,Setiabudi,-6.22170605,106.82630769589983,Burger King,-6.224215769745525,106.82964278879936,Fast Food Restaurant
632,Setiabudi,-6.22170605,106.82630769589983,GO!CURRY,-6.214857953118192,106.83016071030971,Indian Restaurant
633,Setiabudi,-6.22170605,106.82630769589983,NAV Karaoke,-6.214913736978729,106.8282093311942,Karaoke Bar
634,Setiabudi,-6.22170605,106.82630769589983,ST. ALi Family,-6.215890152632883,106.83001050852874,Coffee Shop
635,Setiabudi,-6.22170605,106.82630769589983,Caffé Bene,-6.22772420332168,106.82627733837273,Coffee Shop
636,Setiabudi,-6.22170605,106.82630769589983,Natasha Skin Care,-6.224875088898336,106.8302239076775,Spa
637,Setiabudi,-6.22170605,106.82630769589983,"Sari Sanjaya ""Pempek Apy Plaju""",-6.222166520538901,106.82155162096024,Indonesian Restaurant
